x,y
300.9456787109375,181.0058135986328
300.8290710449219,181.00393676757812
300.71246337890625,181.0021209716797
300.59588623046875,181.00320434570312
300.4792785644531,181.0051727294922
300.3626708984375,181.007080078125
300.2460632324219,181.00894165039062
300.1295166015625,181.00790405273438
300.0129699707031,181.00596618652344
299.8963623046875,181.0041046142578
299.7797546386719,181.0022735595703
299.66314697265625,181.00335693359375
299.54656982421875,181.0053253173828
299.4299621582031,181.0072479248047
299.3133544921875,181.00909423828125
299.1968078613281,181.008056640625
299.0802307128906,181.00613403320312
298.963623046875,181.00425720214844
298.8470153808594,181.00244140625
298.73046875,181.00350952148438
298.6138916015625,181.00547790527344
298.4972839355469,181.0074005126953
298.38067626953125,181.00924682617188
298.2640686035156,181.0082244873047
298.1474609375,181.00628662109375
298.0308837890625,181.00440979003906
297.9142761230469,181.00259399414062
297.7977294921875,181.003662109375
297.68115234375,181.00564575195312
297.5645446777344,181.00755310058594
297.44793701171875,181.00941467285156
297.3313903808594,181.0083770751953
296.25408935546875,181.00376892089844
296.2541198730469,181.0037384033203
296.2538146972656,181.00372314453125
296.25335693359375,181.00372314453125
296.2580871582031,181.0041046142578
296.27294921875,181.0052032470703
296.30072021484375,181.00711059570312
296.34429931640625,181.0101776123047
296.40423583984375,181.01431274414062
296.4802551269531,181.01950073242188
296.57220458984375,181.02574157714844
296.67999267578125,181.03285217285156
296.8035888671875,181.0408172607422
296.9429931640625,181.049560546875
297.0981750488281,181.0589599609375
297.2691650390625,181.06900024414062
297.4559020996094,181.07955932617188
297.6584167480469,181.09060668945312
297.87664794921875,181.10205078125
298.1106262207031,181.11390686035156
298.35943603515625,181.13137817382812
298.6222839355469,181.15829467773438
298.8984069824219,181.19520568847656
299.1840515136719,181.2493896484375
299.4762878417969,181.32347106933594
299.7736511230469,181.41827392578125
300.0752258300781,181.53396606445312
300.37371826171875,181.6750946044922
300.6693420410156,181.84127807617188
300.9616394042969,182.03231811523438
301.251953125,182.24745178222656
301.5440979003906,182.4841766357422
301.8216247558594,182.74575805664062
302.0841979980469,183.02923583984375
302.3382263183594,183.33038330078125
302.5676574707031,183.64833068847656
302.7627868652344,183.9779052734375
302.9261474609375,184.31597900390625
303.06689453125,184.66360473632812
303.1752014160156,185.0169219970703
303.2540283203125,185.37576293945312
303.312255859375,185.7436065673828
303.3402404785156,186.11477661132812
303.3451232910156,186.4920196533203
303.33404541015625,186.87786865234375
303.29852294921875,187.26577758789062
303.2471923828125,187.65835571289062
303.1856689453125,188.05552673339844
303.1108093261719,188.45277404785156
303.04290771484375,188.85462951660156
302.9940490722656,189.25672912597656
302.968017578125,189.65359497070312
302.9623107910156,190.0438995361328
302.9690856933594,190.43096923828125
302.98052978515625,190.81900024414062
302.9915771484375,191.21046447753906
302.9999084472656,191.605712890625
303.0052185058594,192.00396728515625
303.0083923339844,192.40402221679688
303.00994873046875,192.80496215820312
303.0106506347656,193.20602416992188
303.0109558105469,193.6068115234375
303.0111389160156,194.0071563720703
303.01129150390625,194.4070587158203
303.01141357421875,194.80661010742188
303.0115661621094,195.2059783935547
303.01165771484375,195.605224609375
303.01177978515625,196.00445556640625
303.0118408203125,196.4037322998047
303.01190185546875,196.80303955078125
303.0119323730469,197.20245361328125
303.0120544433594,197.6018829345703
303.0121154785156,198.00135803222656
303.0121765136719,198.40087890625
303.0123291015625,198.80039978027344
303.0124816894531,199.19992065429688
303.0126647949219,199.59942626953125
303.0128479003906,199.9989471435547
303.0129699707031,200.3984375
303.0130615234375,200.79788208007812
303.0131530761719,201.19729614257812
303.01324462890625,201.59671020507812
303.01336669921875,201.99612426757812
303.0134582519531,202.39553833007812
303.0135498046875,202.79495239257812
303.0136413574219,203.19436645507812
303.0137634277344,203.59378051757812
303.01385498046875,203.99319458007812
303.0139465332031,204.39260864257812
303.0140686035156,204.79202270507812
303.01416015625,205.19143676757812
303.0142517089844,205.59085083007812
303.01434326171875,205.99026489257812
303.0144348144531,206.38967895507812
303.0145568847656,206.78909301757812
303.0146484375,207.18850708007812
303.0147399902344,207.58792114257812
303.01483154296875,207.98733520507812
303.0149230957031,208.38674926757812
303.0150451660156,208.78616333007812
303.01513671875,209.18557739257812
303.0152282714844,209.58499145507812
303.01531982421875,209.98440551757812
303.0154113769531,210.38381958007812
303.0155334472656,210.78323364257812
303.015625,211.18264770507812
303.0157165527344,211.58206176757812
303.01580810546875,211.98147583007812
303.0158996582031,212.38088989257812
303.0160217285156,212.78030395507812
303.01611328125,213.17971801757812
303.0162048339844,213.57913208007812
303.01629638671875,213.97854614257812
303.0163879394531,214.37796020507812
303.0165100097656,214.77737426757812
303.0166015625,215.17681884765625
303.0168151855469,215.57626342773438
303.01702880859375,215.97569274902344
303.0171813964844,216.37509155273438
303.017333984375,216.7744903564453
303.0174255371094,217.17385864257812
303.0174255371094,217.5732421875
303.0174255371094,217.97265625
303.0174255371094,218.3720245361328
303.0174865722656,218.77142333984375
303.0175476074219,219.17079162597656
303.0177001953125,219.5702362060547
303.0178527832031,219.96969604492188
303.01800537109375,220.36920166015625
303.0180969238281,220.7687225341797
303.01824951171875,221.16827392578125
303.01837158203125,221.56788635253906
303.0184020996094,221.96759033203125
303.0183410644531,222.36729431152344
303.0182800292969,222.76705932617188
303.01824951171875,223.1668243408203
303.0182189941406,223.56661987304688
303.0182189941406,223.96640014648438
303.0182800292969,224.36614990234375
303.0183410644531,224.76589965820312
303.0184020996094,225.16561889648438
303.01849365234375,225.56529235839844
303.0185546875,225.96490478515625
303.0185241699219,226.3644256591797
303.01849365234375,226.763916015625
303.0185241699219,227.16339111328125
303.0185241699219,227.56285095214844
303.0185241699219,227.9623260498047
303.01849365234375,228.36178588867188
303.01849365234375,228.76126098632812
303.01849365234375,229.16075134277344
303.01849365234375,229.5602264404297
303.01849365234375,229.9596405029297
303.0184631347656,230.3590545654297
303.0184631347656,230.7584686279297
303.0184631347656,231.1578826904297
303.0184631347656,231.557373046875
303.0184631347656,231.9569091796875
303.0184631347656,232.35641479492188
303.0184631347656,232.7559356689453
303.0184631347656,233.1554412841797
303.0264892578125,233.5540313720703
303.03948974609375,233.95152282714844
303.0450744628906,234.34921264648438
303.0458068847656,234.74722290039062
303.0439453125,235.1456756591797
303.0414123535156,235.54466247558594
303.03924560546875,235.944091796875
303.03778076171875,236.34376525878906
303.0369567871094,236.7435760498047
303.03668212890625,237.14324951171875
303.0366516113281,237.54293823242188
303.0367126464844,237.94256591796875
303.0367736816406,238.34210205078125
303.03680419921875,238.74159240722656
303.03680419921875,239.1409912109375
303.0368347167969,239.54042053222656
303.0368347167969,239.93983459472656
303.0368957519531,240.3392791748047
303.0368957519531,240.7386932373047
303.03729248046875,246.43592834472656
303.0372619628906,246.43673706054688
303.0372314453125,246.4373779296875
303.0372314453125,246.4378662109375
303.03717041015625,246.43423461914062
303.037109375,246.4305877685547
303.0369873046875,246.41729736328125
303.036376953125,246.3817596435547
303.0371398925781,246.32435607910156
303.03839111328125,246.24929809570312
303.0398254394531,246.15953063964844
303.0387878417969,246.05825805664062
303.0370178222656,245.94900512695312
303.03521728515625,245.83509826660156
303.03631591796875,245.71990966796875
303.03765869140625,245.6067352294922
303.03997802734375,245.49232482910156
303.0390625,245.37718200683594
303.0372314453125,245.2610626220703
303.0354309082031,245.143798828125
303.0364685058594,245.02566528320312
303.0383605957031,244.90708923339844
303.0401916503906,244.78851318359375
303.0391540527344,244.6703643798828
303.0372009277344,244.552734375
303.03533935546875,244.4355926513672
303.03631591796875,244.3188934326172
303.03814697265625,244.20245361328125
303.03997802734375,244.08609008789062
303.0389709472656,243.96975708007812
303.03704833984375,243.8533477783203
303.03521728515625,243.7368621826172
303.03619384765625,243.62030029296875
303.0380859375,243.50372314453125
303.0399475097656,243.3870849609375
303.0389404296875,243.2704620361328
303.0370178222656,243.15382385253906
303.0351867675781,243.0371551513672
303.03619384765625,242.92051696777344
303.0380859375,242.80384826660156
303.0399475097656,242.68711853027344
303.0389099121094,242.57049560546875
303.0370178222656,242.45384216308594
303.03515625,242.33714294433594
303.0361633300781,242.22052001953125
303.0380859375,242.1039276123047
303.0399475097656,241.98724365234375
303.0389404296875,241.87062072753906
303.0370178222656,241.75401306152344
303.0355529785156,241.6385498046875
303.0372314453125,241.53079223632812
303.03955078125,241.421142578125
303.0413513183594,241.308837890625
303.0403747558594,241.19381713867188
303.0384826660156,241.07737731933594
303.0365905761719,240.9612274169922
303.03485107421875,240.84628295898438
303.0357971191406,240.73257446289062
303.03765869140625,240.6192169189453
303.03948974609375,240.50531005859375
303.0412902832031,240.39024353027344
303.040283203125,240.2740020751953
303.0383605957031,240.15684509277344
303.0364685058594,240.0393524169922
303.03472900390625,239.9219207763672
303.03582763671875,239.80487060546875
303.0378112792969,239.68820190429688
303.03973388671875,239.5716552734375
303.04156494140625,239.4551239013672
303.04052734375,239.33856201171875
303.03863525390625,239.221923828125
303.0367736816406,239.10519409179688
303.0377502441406,238.98851013183594
303.03961181640625,238.87185668945312
303.04144287109375,238.7551727294922
303.0404052734375,238.6385955810547
303.0384826660156,238.52198791503906
303.03662109375,238.40536499023438
303.03759765625,238.28875732421875
303.0394592285156,238.172119140625
303.041259765625,238.055419921875
303.04022216796875,237.93878173828125
303.0382995605469,237.8221893310547
303.0364074707031,237.7055206298828
303.0373840332031,237.5889129638672
303.0392761230469,237.47232055664062
303.04107666015625,237.3556365966797
303.0400390625,237.239013671875
303.0381164550781,237.1223907470703
303.0362548828125,237.0056915283203
303.0372314453125,236.8890838623047
303.0390930175781,236.7724609375
303.0408935546875,236.65586853027344
303.03985595703125,236.5393829345703
303.0379333496094,236.4228515625
303.0360412597656,236.3061981201172
303.0370178222656,236.1895294189453
303.0389404296875,236.07284545898438
303.0407409667969,235.95614624023438
303.03973388671875,235.8395233154297
303.0378112792969,235.722900390625
303.0359191894531,235.6062774658203
303.0368957519531,235.4896697998047
303.0387878417969,235.37306213378906
303.037841796875,235.25643920898438
303.0360107421875,235.13983154296875
303.0369873046875,235.0232696533203
303.03887939453125,234.90667724609375
303.04071044921875,234.7900390625
303.0396728515625,234.6734161376953
303.03778076171875,234.55673217773438
303.0359191894531,234.44003295898438
303.0368957519531,234.3234100341797
303.03875732421875,234.20681762695312
303.04058837890625,234.09011840820312
303.03955078125,233.9735107421875
303.0376281738281,233.85690307617188
303.0357666015625,233.740234375
303.0367431640625,233.6236114501953
303.0386047363281,233.50697326660156
303.0404357910156,233.39027404785156
303.0393981933594,233.27365112304688
303.034912109375,232.18882751464844
303.0348815917969,232.18890380859375
303.0348815917969,232.1886444091797
303.0348815917969,232.18817138671875
303.0345458984375,232.19239807128906
303.033447265625,232.2064666748047
303.0316467285156,232.23382568359375
303.02874755859375,232.27696228027344
303.0247497558594,232.33644104003906
303.0197448730469,232.411865234375
303.0138244628906,232.503173828125
303.00701904296875,232.6102294921875
302.9993591308594,232.73301696777344
302.9909362792969,232.87152099609375
302.9818115234375,233.02569580078125
302.97216796875,233.195556640625
302.96197509765625,233.38113403320312
302.95123291015625,233.58230590820312
302.9400634765625,233.7991943359375
302.92840576171875,234.03170776367188
302.9111328125,234.2789764404297
302.8846435546875,234.54025268554688
302.8482666015625,234.8147430419922
302.79498291015625,235.098876953125
302.7226867675781,235.39031982421875
302.6290283203125,235.6860809326172
302.51361083984375,235.98495483398438
302.3767395019531,236.28721618652344
302.2179870605469,236.59193420410156
302.03271484375,236.88912963867188
301.8229064941406,237.18093872070312
301.5914611816406,237.47203063964844
301.33544921875,237.7478485107422
301.05712890625,238.00852966308594
300.7603759765625,238.26097106933594
300.44580078125,238.48934936523438
300.11669921875,238.69435119628906
299.7752380371094,238.88417053222656
299.4242858886719,239.04464721679688
299.06964111328125,239.1686248779297
298.71258544921875,239.25999450683594
298.34942626953125,239.32757568359375
297.98553466796875,239.3627166748047
297.619384765625,239.36944580078125
297.24609375,239.35568237304688
296.8701171875,239.31602478027344
296.487060546875,239.259033203125
296.0908203125,239.20298767089844
295.6865234375,239.14712524414062
295.28045654296875,239.0861053466797
294.8736572265625,239.0395050048828
294.4710998535156,239.01370239257812
294.0743713378906,239.0061492919922
293.6816101074219,239.0101776123047
293.28955078125,239.0188751220703
292.89605712890625,239.02806091308594
292.5003662109375,239.03529357910156
292.1027526855469,239.0399932861328
291.7037353515625,239.04269409179688
291.3038635253906,239.0439910888672
290.9035339355469,239.04446411132812
290.5031433105469,239.04457092285156
290.1028747558594,239.04454040527344
289.7028503417969,239.0445098876953
289.3030700683594,239.0445098876953
288.9034423828125,239.04452514648438
288.5039978027344,239.0445098876953
288.1046142578125,239.04446411132812
287.7052917480469,239.04443359375
287.30596923828125,239.04437255859375
286.9065856933594,239.04432678222656
286.50714111328125,239.04429626464844
286.10772705078125,239.04421997070312
285.70831298828125,239.04421997070312
285.3088684082031,239.0442352294922
284.9093933105469,239.04425048828125
284.5098876953125,239.04429626464844
284.1103515625,239.04432678222656
283.7109375,239.0443572998047
283.3115234375,239.04440307617188
282.912109375,239.04444885253906
282.5126953125,239.0444793701172
282.11328125,239.04454040527344
281.7138671875,239.04458618164062
281.314453125,239.04464721679688
280.9150390625,239.044677734375
280.515625,239.04473876953125
280.1162109375,239.04478454589844
279.716796875,239.04481506347656
279.3173828125,239.0448760986328
278.91796875,239.044921875
278.5185546875,239.0449676513672
278.119140625,239.04502868652344
277.7197265625,239.04507446289062
277.3203125,239.04513549804688
276.9208679199219,239.04519653320312
276.5214538574219,239.0452423095703
276.1220397949219,239.04530334472656
275.7226257324219,239.04534912109375
275.3232116699219,239.04542541503906
274.9237976074219,239.0454864501953
274.52435302734375,239.04556274414062
274.12493896484375,239.04563903808594
273.7254943847656,239.04571533203125
273.3260803222656,239.04579162597656
272.9266662597656,239.04586791992188
272.5272521972656,239.0459747314453
272.1278381347656,239.04605102539062
271.7283935546875,239.04612731933594
271.3298034667969,239.05416870117188
270.9323425292969,239.0672149658203
270.53466796875,239.07298278808594
270.1366882324219,239.07386779785156
269.7382507324219,239.07208251953125
269.3393249511719,239.0696563720703
268.94000244140625,239.0675506591797
268.5403747558594,239.06614685058594
268.140625,239.0654754638672
267.7408447265625,239.0652618408203
267.3411560058594,239.0653076171875
266.9415283203125,239.06552124023438
266.5419921875,239.06573486328125
266.14251708984375,239.06594848632812
265.7430725097656,239.066162109375
265.3436584472656,239.06642150878906
264.9442443847656,239.06671142578125
264.5447998046875,239.06686401367188
258.8719787597656,239.06356811523438
258.8710021972656,239.0638427734375
258.8702392578125,239.0640411376953
258.86968994140625,239.06414794921875
258.8724670410156,239.064208984375
258.87567138671875,239.0642547607422
258.89105224609375,239.0644989013672
258.9311828613281,239.06524658203125
258.9914245605469,239.06626892089844
259.0682678222656,239.0675506591797
259.1596374511719,239.06663513183594
259.262451171875,239.0649871826172
259.37347412109375,239.0632781982422
259.48876953125,239.06396484375
259.6053161621094,239.06350708007812
259.7220153808594,239.06488037109375
259.83935546875,239.06414794921875
259.956787109375,239.0624542236328
260.07421875,239.0607147216797
260.19189453125,239.05894470214844
260.3097839355469,239.0599365234375
260.4278869628906,239.06182861328125
260.5461730957031,239.06369018554688
260.664306640625,239.06544494628906
260.78204345703125,239.0643310546875
260.8993225097656,239.06231689453125
261.0161437988281,239.06036376953125
261.1326599121094,239.0585174560547
261.2489318847656,239.05953979492188
261.36517333984375,239.0614776611328
261.4814453125,239.0634002685547
261.597900390625,239.065185546875
261.71435546875,239.0641326904297
261.8309326171875,239.06224060058594
261.947509765625,239.0603790283203
262.0641784667969,239.05862426757812
262.1808166503906,239.05972290039062
262.29742431640625,239.06170654296875
262.4140319824219,239.06365966796875
262.5307312011719,239.06552124023438
262.6473693847656,239.0644989013672
262.7639465332031,239.06260681152344
262.880615234375,239.06076049804688
262.997314453125,239.05894470214844
263.11395263671875,239.05999755859375
263.2305908203125,239.06198120117188
263.3472595214844,239.0639190673828
263.4639587402344,239.0657958984375
263.578125,239.0640106201172
263.6878356933594,239.0595245361328
263.7967224121094,239.0579071044922
263.9083251953125,239.05975341796875
264.0232849121094,239.06231689453125
264.14013671875,239.06460571289062
264.25701904296875,239.06663513183594
264.37261962890625,239.06573486328125
264.4867248535156,239.0638427734375
264.60015869140625,239.0619659423828
264.7137756347656,239.06016540527344
264.8283386230469,239.06114196777344
264.9440612792969,239.0630645751953
265.0608825683594,239.06497192382812
265.1783447265625,239.06683349609375
265.2959289550781,239.06581115722656
265.4132995605469,239.0639190673828
265.5303955078125,239.0620880126953
265.6471862792969,239.06036376953125
265.7637634277344,239.0614776611328
265.88037109375,239.0635528564453
265.9970397949219,239.06558227539062
266.1137390136719,239.06752014160156
266.2304382324219,239.0665740966797
266.34710693359375,239.06472778320312
266.4637756347656,239.06288146972656
266.5804748535156,239.06117248535156
266.69708251953125,239.06231689453125
266.81365966796875,239.0643310546875
266.9302978515625,239.0663299560547
267.0469970703125,239.06822204589844
267.16363525390625,239.0672149658203
267.2802429199219,239.06536865234375
267.3968811035156,239.06350708007812
267.5135803222656,239.061767578125
267.6302185058594,239.06288146972656
267.7467956542969,239.06491088867188
267.8634948730469,239.06689453125
267.9801940917969,239.0687255859375
268.0968322753906,239.0677032470703
268.21343994140625,239.0658416748047
268.330078125,239.06398010253906
268.44677734375,239.06224060058594
268.5633850097656,239.0633544921875
268.6800231933594,239.0653533935547
268.7967224121094,239.06732177734375
268.9134216308594,239.06915283203125
269.0300598144531,239.068115234375
269.14666748046875,239.0662384033203
269.2633056640625,239.0643768310547
269.3800048828125,239.06263732910156
269.49664306640625,239.0637664794922
269.6132507324219,239.0657501220703
269.7299499511719,239.0677032470703
269.8466491699219,239.06954956054688
269.9632568359375,239.06854248046875
270.0798645019531,239.066650390625
270.19647216796875,239.06480407714844
270.31317138671875,239.0630645751953
270.4298095703125,239.06417846679688
270.54644775390625,239.066162109375
270.66314697265625,239.068115234375
270.77984619140625,239.06996154785156
270.8964538574219,239.06893920898438
271.0130615234375,239.06704711914062
271.12969970703125,239.065185546875
271.24639892578125,239.06344604492188
271.3630065917969,239.06454467773438
271.4796142578125,239.06654357910156
271.5963134765625,239.06846618652344
271.7130126953125,239.07032775878906
272.79693603515625,239.06588745117188
272.7968444824219,239.0658721923828
272.79705810546875,239.06588745117188
272.79754638671875,239.0659637451172
272.79351806640625,239.06578063964844
272.77947998046875,239.0647430419922
272.7513732910156,239.0628204345703
272.7073669433594,239.0598602294922
272.6473693847656,239.05581665039062
272.5715637207031,239.05078125
272.4799499511719,239.04501342773438
272.3726806640625,239.03819274902344
272.24969482421875,239.03041076660156
272.1110534667969,239.0218963623047
271.9567565917969,239.01271057128906
271.7867736816406,239.0028839111328
271.6011047363281,238.99253845214844
271.3998107910156,238.98179626464844
271.18292236328125,238.9705352783203
270.95037841796875,238.95892333984375
270.70306396484375,238.9417724609375
270.4422607421875,238.9137420654297
270.1687316894531,238.87474060058594
269.8858947753906,238.8186798095703
269.59564208984375,238.74411010742188
269.2991638183594,238.6500701904297
268.99761962890625,238.53614807128906
268.6927185058594,238.4006805419922
268.3863830566406,238.24267578125
268.087890625,238.0580291748047
267.7953796386719,237.8485870361328
267.5051574707031,237.61671447753906
267.23114013671875,237.36009216308594
266.9728698730469,237.0811004638672
266.72332763671875,236.78334045410156
266.49822998046875,236.46766662597656
266.2969055175781,236.1371612548828
266.11138916015625,235.79383850097656
265.95562744140625,235.441162109375
265.8367919921875,235.0851287841797
265.7512512207031,234.72723388671875
265.6900939941406,234.36373901367188
265.66119384765625,233.99969482421875
265.65802001953125,233.63172912597656
265.6728515625,233.2554473876953
265.71240234375,232.87570190429688
265.7679138183594,232.4887237548828
265.83453369140625,232.0947265625
265.91552734375,231.69923400878906
265.9909973144531,231.29788208007812
266.0487060546875,230.894775390625
266.0843505859375,230.49588012695312
266.0970764160156,230.10450744628906
266.0932922363281,229.71841430664062
266.0816650390625,229.3328399658203
266.0682067871094,228.944091796875
266.0569152832031,228.5510711669922
266.0491638183594,228.15426635742188
266.04461669921875,227.75497436523438
266.04254150390625,227.3543701171875
266.0418395996094,226.953369140625
266.0417175292969,226.55252075195312
266.0417785644531,226.152099609375
266.0418395996094,225.75213623046875
266.0419006347656,225.3526153564453
266.0419616699219,224.95339965820312
266.0420227050781,224.55430603027344
266.0421142578125,224.15533447265625
266.042236328125,223.7563018798828
266.0423583984375,223.35723876953125
266.04248046875,222.95809936523438
266.0426025390625,222.55889892578125
266.0426940917969,222.15966796875
266.0427551269531,221.76036071777344
266.04278564453125,221.36105346679688
266.0428161621094,220.9617156982422
266.0428466796875,220.56239318847656
266.0428771972656,220.1630859375
266.0428771972656,219.76377868652344
266.0428771972656,219.36447143554688
266.0428771972656,218.96514892578125
266.0428771972656,218.56593322753906
266.0428771972656,218.16671752929688
266.0428771972656,217.7675018310547
266.0428771972656,217.36827087402344
266.0428771972656,216.96905517578125
266.0428771972656,216.56983947753906
266.0428771972656,216.17054748535156
266.0428771972656,215.77122497558594
266.0428771972656,215.3719024658203
266.0428771972656,214.97259521484375
266.0428771972656,214.57327270507812
266.0428771972656,214.17396545410156
266.0428771972656,213.77464294433594
266.0428771972656,213.3753204345703
266.0428771972656,212.97601318359375
266.0428771972656,212.57669067382812
266.0428771972656,212.17738342285156
266.0428771972656,211.77806091308594
266.0428771972656,211.3787384033203
266.0428771972656,210.97943115234375
