time,x,y,z,yaw,speed
14.816080526,17.865692138671875,0.020771212875843048,-0.002899513114243746,0.008413458515778332,7.943760871887207
14.866080527,18.264129638671875,0.02420812100172043,-0.002898597624152899,0.008549279211223719,7.9632792472839355
14.916080527,18.6625919342041,0.027661385014653206,-0.0028929137624800205,0.008596683478627132,7.971007823944092
14.966080528,19.060501098632812,0.03112752176821232,-0.0028841400053352118,0.00865953460050165,7.966304779052734
15.016080529,19.457426071166992,0.03462323918938637,-0.0028741073329001665,0.0087586062736472,7.928976535797119
15.06608053,19.853166580200195,0.038094475865364075,-0.0028647612780332565,0.008733570478805856,7.904865264892578
15.11608053,20.24775505065918,0.041544001549482346,-0.0028580091893672943,0.008730371564605854,7.904865264892578
15.166080531,20.64144515991211,0.04503438249230385,-0.002854957478120923,0.008849150629817993,7.868648052215576
15.216080532,21.034648895263672,0.048514313995838165,-0.0028557968325912952,0.008825183220304577,7.868648052215576
15.266080533,21.427831649780273,0.051985759288072586,-0.0028603363316506147,0.008821986386699184,7.862819671630859
15.316080533,21.821439743041992,0.055113356560468674,-0.002867317060008645,0.008047007549783426,7.866409778594971
15.366080534,22.21579933166504,0.05799777805805206,-0.002875213511288166,0.007588411730220433,7.878013610839844
15.416080535,22.611066818237305,0.060727912932634354,-0.0028823469765484333,0.007211307599716561,7.894863605499268
15.466080536,23.007219314575195,0.06334485113620758,-0.0028876112774014473,0.006901315128682689,7.929727077484131
15.516080536,23.404056549072266,0.06587006151676178,-0.0028899763710796833,0.00662381374309643,7.929727077484131
15.566080537,23.80126953125,0.06832320988178253,-0.002889175433665514,0.006394782409498267,7.945475101470947
15.616080538,24.198421478271484,0.07072198390960693,-0.0028849791269749403,0.006215284831878279,7.945475101470947
15.666080539,24.594919204711914,0.07306010276079178,-0.002877540420740843,0.006035787774406936,7.93831205368042
15.716080539,24.990699768066406,0.07534314692020416,-0.0028712081257253885,0.0058845207446390855,7.923864841461182
15.76608054,25.385761260986328,0.07757360488176346,-0.0028661726973950863,0.005743906359231552,7.90956974029541
15.816080541,25.780107498168945,0.0797552764415741,-0.002862586872652173,0.005618736747700526,7.8953070640563965
15.866080542,26.17374038696289,0.08189468085765839,-0.002859573345631361,0.0055116781920279915,7.86687707901001
15.916080542,26.566661834716797,0.08320176601409912,-0.002857475308701396,0.0036320188345757413,7.86687707901001
15.966080543,26.95887565612793,0.08391322940587997,-0.0028556440956890583,0.0025108282757267068,7.838484287261963
16.016080544,27.35038185119629,0.08423249423503876,-0.002854423364624381,0.0015792541363055005,7.824383735656738
16.066080545,27.74118423461914,0.08424434810876846,-0.0028535842429846525,0.0007776430383031379,7.824383735656738
16.116080545,28.13128089904785,0.08402320742607117,-0.0028530119452625513,0.00010226538585904275,7.810315132141113
16.166080546,28.521013259887695,0.08361496776342392,-0.0028562163934111595,-0.0004811329828342431,7.795870304107666
16.216080547,28.911529541015625,0.08305315673351288,-0.002867469796910882,-0.0009751999820094842,7.797506809234619
16.266080548,29.303876876831055,0.08235381543636322,-0.002884254325181246,-0.0014108236314830378,7.8229522705078125
16.316080548,29.69887924194336,0.08154074847698212,-0.0029036712367087603,-0.0017636942964388126,7.866513252258301
16.366080549,30.09763526916504,0.0806163027882576,-0.002927169669419527,-0.002087169150528375,7.927684783935547
16.41608055,30.50119972229004,0.079592265188694,-0.0029530334286391735,-0.002353535843992551,8.011995315551758
16.466080551,30.91046714782715,0.07847154140472412,-0.002979240147396922,-0.0025937415310473885,8.115934371948242
16.516080551,31.326183319091797,0.07726721465587616,-0.0030046841129660606,-0.0027823515928738453,8.236334800720215
16.566080552,31.74895668029785,0.07598145306110382,-0.003028144361451268,-0.002953723408277192,8.370463371276855
16.616080553,32.179298400878906,0.07461114972829819,-0.003049583174288273,-0.003116067783778417,8.515958786010742
16.666080554,32.61761474609375,0.07233002781867981,-0.003068389603868127,-0.005185975671305902,8.67077922821045
16.716080554,33.06424331665039,0.06926849484443665,-0.003084716387093067,-0.006572097963529806,9.001486778259277
16.766080555,33.51944351196289,0.0656154602766037,-0.0030986019410192966,-0.007672548375166874,9.174656867980957
16.816080556,33.98341369628906,0.061444882303476334,-0.003110389458015561,-0.008625254723845286,9.351431846618652
16.866080556,34.45631408691406,0.056828469038009644,-0.0031202693935483694,-0.009444088333774085,9.530834197998047
16.916080557,34.938236236572266,0.051821403205394745,-0.003128127660602331,-0.010144493458681118,9.712018013000488
16.966080558,35.42926025390625,0.046459417790174484,-0.0031343456357717514,-0.010754229391741265,9.894259452819824
17.016080559,35.92927169799805,0.04077211394906044,-0.003137435531243682,-0.011278499700053181,9.894259452819824
17.066080559,36.43696212768555,0.034793928265571594,-0.00312927202321589,-0.011735095548055366,10.202848434448242
17.11608056,36.94843292236328,0.02858649380505085,-0.0030903241131454706,-0.012135173084001721,10.225898742675781
17.166080561,37.45367431640625,0.021660195663571358,-0.0029670330695807934,-0.014039062786110165,9.948180198669434
17.216080562,37.944602966308594,0.014198164455592632,-0.0028424453921616077,-0.015453261662185688,9.775700569152832
17.266080562,38.43020248413086,0.006168510299175978,-0.002797202905640006,-0.01658805332801987,9.661616325378418
17.316080563,38.90899658203125,-0.002296777907758951,-0.002757453825324774,-0.017565128640969815,9.513010025024414
17.366080564,39.379600524902344,-0.011062359437346458,-0.0027165983337908983,-0.018410767591448638,9.34072208404541
17.416080565,39.84117889404297,-0.020023396238684654,-0.0026784895453602076,-0.01915528964428851,9.157074928283691
17.466080565,40.29354476928711,-0.029104040935635567,-0.0026473235338926315,-0.01980760598616821,9.157074928283691
17.516080566,40.73714828491211,-0.038259148597717285,-0.002626876812428236,-0.02038476084806421,8.975027084350586
17.566080567,41.17302322387695,-0.047471072524785995,-0.0026203917805105448,-0.02090110201034934,8.807101249694824
17.616080568,41.6026611328125,-0.05674032121896744,-0.002628173679113388,-0.021361337858607065,8.66419506072998
17.666080568,42.02982711791992,-0.06613031029701233,-0.002668190049007535,-0.021790308611786182,8.55404281616211
17.716080569,42.456180572509766,-0.07595899701118469,-0.0027097701095044613,-0.022866179919096955,8.525586128234863
17.76608057,42.88176345825195,-0.08613267540931702,-0.0027431868948042393,-0.023613161234755955,8.509759902954102
17.816080571,43.30656814575195,-0.09655878692865372,-0.0027688215486705303,-0.024228020632022597,8.509759902954102
17.866080571,43.73059844970703,-0.10718724876642227,-0.0027882384601980448,-0.024752958811201646,8.493980407714844
17.916080572,44.15386199951172,-0.11797802895307541,-0.0028030776884406805,-0.025208767154147108,8.478252410888672
17.966080573,44.57634353637695,-0.1289016157388687,-0.0028142929077148438,-0.02560578829662367,8.462573051452637
18.016080574,44.998050689697266,-0.1399344950914383,-0.0028226471040397882,-0.02594940265627116,8.446938514709473
18.066080574,45.418983459472656,-0.1510523557662964,-0.0028290939517319202,-0.026233551541609598,8.415802955627441
18.116080575,45.83740234375,-0.1621951013803482,-0.002814407227560878,-0.026482274142666178,8.330592155456543
18.166080576,46.25025939941406,-0.17326825857162476,-0.002781028626486659,-0.026693165292081433,8.20239543914795
18.216080577,46.65690994262695,-0.18424232304096222,-0.002753677312284708,-0.026872762218093656,8.20239543914795
18.266080577,47.05776596069336,-0.19512581825256348,-0.0027321623638272285,-0.0270439493807261,8.092238426208496
18.316080578,47.45185852050781,-0.20595286786556244,-0.0027088928036391735,-0.02735047922219423,7.8259477615356445
18.366080579,47.838626861572266,-0.21668502688407898,-0.0026862716767936945,-0.027586464423099664,7.8259477615356445
18.41608058,48.21799087524414,-0.22729064524173737,-0.0026679611764848232,-0.02778497603463526,7.677453994750977
18.46608058,48.5903205871582,-0.23775708675384521,-0.002657089149579406,-0.027943594325279302,7.395880222320557
18.516080581,48.95638656616211,-0.248086616396904,-0.0026554870419204235,-0.0280673272862379,7.279426574707031
18.566080582,49.317317962646484,-0.2583296298980713,-0.0026639937423169613,-0.02823469031599258,7.279426574707031
18.616080583,49.67443084716797,-0.26850196719169617,-0.0026819228660315275,-0.028345694199178453,7.122687816619873
18.666080583,50.02908706665039,-0.27863314747810364,-0.0027071379590779543,-0.028446669616384472,7.122687816619873
18.716080584,50.38243865966797,-0.2887343466281891,-0.0027362441178411245,-0.028493740988651622,7.083845138549805
18.766080585,50.735321044921875,-0.29879769682884216,-0.0027653120923787355,-0.02847205078992969,7.066046714782715
18.816080585999998,51.08809280395508,-0.30888351798057556,-0.0027902221772819757,-0.02855419266480182,7.060995578765869
18.866080586,51.44059371948242,-0.31900617480278015,-0.0028078078757971525,-0.0286527941235674,7.0490875244140625
18.916080587,51.79221725463867,-0.32908716797828674,-0.002816162072122097,-0.02862453964887735,7.0490875244140625
18.966080588,52.142005920410156,-0.33910444378852844,-0.0028146361000835896,-0.028622646307789865,6.978573799133301
19.016080589,52.48886489868164,-0.34988826513290405,-0.0028045654762536287,-0.03047181221068639,6.978573799133301
19.066080589,52.83173751831055,-0.36109787225723267,-0.0027881620917469263,-0.03151939991498267,6.911013603210449
19.11608059,53.169769287109375,-0.3724632263183594,-0.0027684401720762253,-0.032408415101716166,6.721440315246582
19.166080591,53.50240707397461,-0.383884459733963,-0.0027485655155032873,-0.033181012698110364,6.610603332519531
19.216080592,53.82941436767578,-0.39529475569725037,-0.0027313232421875,-0.03385078730929229,6.610603332519531
19.266080592,54.15091323852539,-0.4066533148288727,-0.002719039795920253,-0.034418017734938564,6.391210556030273
19.316080593,54.46736526489258,-0.4179559648036957,-0.002713432302698493,-0.03492278454945484,6.295845031738281
19.366080594,54.77950668334961,-0.429206520318985,-0.0027153396513313055,-0.0353526978119885,6.2168707847595215
19.416080594,55.08823013305664,-0.4404286742210388,-0.0027243804652243853,-0.03574166081157297,6.2168707847595215
19.466080595,55.39447784423828,-0.4516398012638092,-0.002739219693467021,-0.0360722839385279,6.156567096710205
19.516080596,55.699066162109375,-0.46285873651504517,-0.002757492009550333,-0.036361981769668886,6.114447593688965
19.566080597,56.00260543823242,-0.47410568594932556,-0.002776260254904628,-0.03662982087392518,6.08725118637085
19.616080597,56.305355072021484,-0.4853728413581848,-0.0027928922791033983,-0.036844854487192276,6.06937837600708
19.666080598,56.60722351074219,-0.4966599941253662,-0.0028045654762536287,-0.03705578100671574,6.033507347106934
19.716080599,56.90779495239258,-0.5079390406608582,-0.00281009660102427,-0.037225291210099286,6.033507347106934
19.7660806,57.20639419555664,-0.5220599174499512,-0.0028097915928810835,-0.043550269670713064,6.002580165863037
19.8160806,57.50336837768555,-0.538061797618866,-0.0028123855590820312,-0.04743743624254955,5.963092803955078
19.866080601,57.800140380859375,-0.5550698637962341,-0.0028261947445571423,-0.050962949699542445,5.941445827484131
19.916080602,58.09676742553711,-0.5728189945220947,-0.002835845807567239,-0.054045654368660836,5.952814102172852
19.966080603,58.39289474487305,-0.5911439657211304,-0.002842292655259371,-0.056784569908185235,5.930588722229004
20.016080603,58.68849563598633,-0.6099625825881958,-0.0028465271461755037,-0.059220917058362965,5.930588722229004
20.066080604,58.98358154296875,-0.6292296648025513,-0.0028497695457190275,-0.06140396013817137,5.910435199737549
20.116080605,59.27829360961914,-0.6454664468765259,-0.0028530501294881105,-0.05618782208692572,5.899177074432373
20.166080606,59.57258605957031,-0.6601502299308777,-0.0028538131155073643,-0.053956883719387935,5.899177074432373
20.216080606,59.8664436340332,-0.6741825938224792,-0.0028535460587590933,-0.05186238242344626,5.889377117156982
20.266080607,60.15982437133789,-0.687764048576355,-0.002853660611435771,-0.05003634024895221,5.8699846267700195
20.316080608,60.44829559326172,-0.7008045315742493,-0.002805099356919527,-0.04846788816970687,5.8699846267700195
20.366080609,60.7305793762207,-0.708389937877655,-0.0027763748075813055,-0.03565656033117733,5.631821155548096
20.416080609,61.014442443847656,-0.7094108462333679,-0.0028025053907185793,-0.02259473098320683,5.708451271057129
20.46608061,61.30223083496094,-0.7067694067955017,-0.0028440856840461493,-0.011157233283994806,5.790098190307617
20.516080611,61.59470748901367,-0.7015395164489746,-0.0028912352863699198,-0.0009380037619074565,5.892880916595459
20.566080612,61.89277648925781,-0.6942033767700195,-0.002938613761216402,0.008217980411171912,5.892880916595459
20.616080612,62.19731140136719,-0.684964120388031,-0.0029819102492183447,0.016445019731239297,6.01283597946167
20.666080613,62.50864791870117,-0.6683900952339172,-0.003002891084179282,0.03691886955955047,6.15003776550293
20.716080614,62.826332092285156,-0.6367056369781494,-0.0029914851766079664,0.07095994388991811,6.290520668029785
20.766080615,63.15114974975586,-0.5919183492660522,-0.0029829402919858694,0.10213602280909216,6.439280986785889
20.816080615,63.483943939208984,-0.5369018912315369,-0.0030086131300777197,0.1297056489800809,6.618748188018799
20.866080616,63.82527160644531,-0.4731641411781311,-0.003066444071009755,0.15427390924730713,6.811679363250732
20.916080617,64.17556762695312,-0.40151289105415344,-0.0031337353866547346,0.17623122302657648,7.014598369598389
20.966080618,64.53367614746094,-0.31713443994522095,-0.0032678982242941856,0.20883580490971224,7.225671291351318
21.016080618,64.8997573852539,-0.22003428637981415,-0.0035768887028098106,0.23698173914059406,7.429697513580322
21.066080619,65.27275085449219,-0.10677003860473633,-0.003963469993323088,0.2747767054749967,7.656575679779053
21.11608062,65.6526870727539,0.022344302386045456,-0.004411544185131788,0.3077822262602436,7.870863914489746
21.166080621,66.03813171386719,0.17040695250034332,-0.0049238200299441814,0.3497155618363044,8.108089447021484
21.216080621,66.42670440673828,0.3414528965950012,-0.005594481714069843,0.3992203309704875,8.330880165100098
21.266080622,66.81876373291016,0.5334133505821228,-0.006450042128562927,0.44138389682278567,8.557490348815918
===
time,x,y,z,yaw,speed
21.266080622,66.81876373291016,0.5334133505821228,-0.006450042128562927,0.44138389682278567,8.557490348815918
21.216080621,66.42670440673828,0.3414528965950012,-0.005594481714069843,0.3992203309704875,8.330880165100098
21.166080621,66.03813171386719,0.17040695250034332,-0.0049238200299441814,0.3497155618363044,8.108089447021484
21.11608062,65.6526870727539,0.022344302386045456,-0.004411544185131788,0.3077822262602436,7.870863914489746
21.066080619,65.27275085449219,-0.10677003860473633,-0.003963469993323088,0.2747767054749967,7.656575679779053
21.016080618,64.8997573852539,-0.22003428637981415,-0.0035768887028098106,0.23698173914059406,7.429697513580322
20.966080618,64.53367614746094,-0.31713443994522095,-0.0032678982242941856,0.20883580490971224,7.225671291351318
20.916080617,64.17556762695312,-0.40151289105415344,-0.0031337353866547346,0.17623122302657648,7.014598369598389
20.866080616,63.82527160644531,-0.4731641411781311,-0.003066444071009755,0.15427390924730713,6.811679363250732
20.816080615,63.483943939208984,-0.5369018912315369,-0.0030086131300777197,0.1297056489800809,6.618748188018799
20.766080615,63.15114974975586,-0.5919183492660522,-0.0029829402919858694,0.10213602280909216,6.439280986785889
20.716080614,62.826332092285156,-0.6367056369781494,-0.0029914851766079664,0.07095994388991811,6.290520668029785
20.666080613,62.50864791870117,-0.6683900952339172,-0.003002891084179282,0.03691886955955047,6.15003776550293
20.616080612,62.19731140136719,-0.684964120388031,-0.0029819102492183447,0.016445019731239297,6.01283597946167
20.566080612,61.89277648925781,-0.6942033767700195,-0.002938613761216402,0.008217980411171912,5.892880916595459
20.516080611,61.59470748901367,-0.7015395164489746,-0.0028912352863699198,-0.0009380037619074565,5.892880916595459
20.46608061,61.30223083496094,-0.7067694067955017,-0.0028440856840461493,-0.011157233283994806,5.790098190307617
20.416080609,61.014442443847656,-0.7094108462333679,-0.0028025053907185793,-0.02259473098320683,5.708451271057129
20.366080609,60.7305793762207,-0.708389937877655,-0.0027763748075813055,-0.03565656033117733,5.631821155548096
20.316080608,60.44829559326172,-0.7008045315742493,-0.002805099356919527,-0.04846788816970687,5.8699846267700195
20.266080607,60.15982437133789,-0.687764048576355,-0.002853660611435771,-0.05003634024895221,5.8699846267700195
20.216080606,59.8664436340332,-0.6741825938224792,-0.0028535460587590933,-0.05186238242344626,5.889377117156982
20.166080606,59.57258605957031,-0.6601502299308777,-0.0028538131155073643,-0.053956883719387935,5.899177074432373
20.116080605,59.27829360961914,-0.6454664468765259,-0.0028530501294881105,-0.05618782208692572,5.899177074432373
20.066080604,58.98358154296875,-0.6292296648025513,-0.0028497695457190275,-0.06140396013817137,5.910435199737549
20.016080603,58.68849563598633,-0.6099625825881958,-0.0028465271461755037,-0.059220917058362965,5.930588722229004
19.966080603,58.39289474487305,-0.5911439657211304,-0.002842292655259371,-0.056784569908185235,5.930588722229004
19.916080602,58.09676742553711,-0.5728189945220947,-0.002835845807567239,-0.054045654368660836,5.952814102172852
19.866080601,57.800140380859375,-0.5550698637962341,-0.0028261947445571423,-0.050962949699542445,5.941445827484131
19.8160806,57.50336837768555,-0.538061797618866,-0.0028123855590820312,-0.04743743624254955,5.963092803955078
19.7660806,57.20639419555664,-0.5220599174499512,-0.0028097915928810835,-0.043550269670713064,6.002580165863037
19.716080599,56.90779495239258,-0.5079390406608582,-0.00281009660102427,-0.037225291210099286,6.033507347106934
19.666080598,56.60722351074219,-0.4966599941253662,-0.0028045654762536287,-0.03705578100671574,6.033507347106934
19.616080597,56.305355072021484,-0.4853728413581848,-0.0027928922791033983,-0.036844854487192276,6.06937837600708
19.566080597,56.00260543823242,-0.47410568594932556,-0.002776260254904628,-0.03662982087392518,6.08725118637085
19.516080596,55.699066162109375,-0.46285873651504517,-0.002757492009550333,-0.036361981769668886,6.114447593688965
19.466080595,55.39447784423828,-0.4516398012638092,-0.002739219693467021,-0.0360722839385279,6.156567096710205
19.416080594,55.08823013305664,-0.4404286742210388,-0.0027243804652243853,-0.03574166081157297,6.2168707847595215
19.366080594,54.77950668334961,-0.429206520318985,-0.0027153396513313055,-0.0353526978119885,6.2168707847595215
19.316080593,54.46736526489258,-0.4179559648036957,-0.002713432302698493,-0.03492278454945484,6.295845031738281
19.266080592,54.15091323852539,-0.4066533148288727,-0.002719039795920253,-0.034418017734938564,6.391210556030273
19.216080592,53.82941436767578,-0.39529475569725037,-0.0027313232421875,-0.03385078730929229,6.610603332519531
19.166080591,53.50240707397461,-0.383884459733963,-0.0027485655155032873,-0.033181012698110364,6.610603332519531
19.11608059,53.169769287109375,-0.3724632263183594,-0.0027684401720762253,-0.032408415101716166,6.721440315246582
19.066080589,52.83173751831055,-0.36109787225723267,-0.0027881620917469263,-0.03151939991498267,6.911013603210449
19.016080589,52.48886489868164,-0.34988826513290405,-0.0028045654762536287,-0.03047181221068639,6.978573799133301
18.966080588,52.142005920410156,-0.33910444378852844,-0.0028146361000835896,-0.028622646307789865,6.978573799133301
18.916080587,51.79221725463867,-0.32908716797828674,-0.002816162072122097,-0.02862453964887735,7.0490875244140625
18.866080586,51.44059371948242,-0.31900617480278015,-0.0028078078757971525,-0.0286527941235674,7.0490875244140625
18.816080585999998,51.08809280395508,-0.30888351798057556,-0.0027902221772819757,-0.02855419266480182,7.060995578765869
18.766080585,50.735321044921875,-0.29879769682884216,-0.0027653120923787355,-0.02847205078992969,7.066046714782715
18.716080584,50.38243865966797,-0.2887343466281891,-0.0027362441178411245,-0.028493740988651622,7.083845138549805
18.666080583,50.02908706665039,-0.27863314747810364,-0.0027071379590779543,-0.028446669616384472,7.122687816619873
18.616080583,49.67443084716797,-0.26850196719169617,-0.0026819228660315275,-0.028345694199178453,7.122687816619873
18.566080582,49.317317962646484,-0.2583296298980713,-0.0026639937423169613,-0.02823469031599258,7.279426574707031
18.516080581,48.95638656616211,-0.248086616396904,-0.0026554870419204235,-0.0280673272862379,7.279426574707031
18.46608058,48.5903205871582,-0.23775708675384521,-0.002657089149579406,-0.027943594325279302,7.395880222320557
18.41608058,48.21799087524414,-0.22729064524173737,-0.0026679611764848232,-0.02778497603463526,7.677453994750977
18.366080579,47.838626861572266,-0.21668502688407898,-0.0026862716767936945,-0.027586464423099664,7.8259477615356445
18.316080578,47.45185852050781,-0.20595286786556244,-0.0027088928036391735,-0.02735047922219423,7.8259477615356445
18.266080577,47.05776596069336,-0.19512581825256348,-0.0027321623638272285,-0.0270439493807261,8.092238426208496
18.216080577,46.65690994262695,-0.18424232304096222,-0.002753677312284708,-0.026872762218093656,8.20239543914795
18.166080576,46.25025939941406,-0.17326825857162476,-0.002781028626486659,-0.026693165292081433,8.20239543914795
18.116080575,45.83740234375,-0.1621951013803482,-0.002814407227560878,-0.026482274142666178,8.330592155456543
18.066080574,45.418983459472656,-0.1510523557662964,-0.0028290939517319202,-0.026233551541609598,8.415802955627441
18.016080574,44.998050689697266,-0.1399344950914383,-0.0028226471040397882,-0.02594940265627116,8.446938514709473
17.966080573,44.57634353637695,-0.1289016157388687,-0.0028142929077148438,-0.02560578829662367,8.462573051452637
17.916080572,44.15386199951172,-0.11797802895307541,-0.0028030776884406805,-0.025208767154147108,8.478252410888672
17.866080571,43.73059844970703,-0.10718724876642227,-0.0027882384601980448,-0.024752958811201646,8.493980407714844
17.816080571,43.30656814575195,-0.09655878692865372,-0.0027688215486705303,-0.024228020632022597,8.509759902954102
17.76608057,42.88176345825195,-0.08613267540931702,-0.0027431868948042393,-0.023613161234755955,8.509759902954102
17.716080569,42.456180572509766,-0.07595899701118469,-0.0027097701095044613,-0.022866179919096955,8.525586128234863
17.666080568,42.02982711791992,-0.06613031029701233,-0.002668190049007535,-0.021790308611786182,8.55404281616211
17.616080568,41.6026611328125,-0.05674032121896744,-0.002628173679113388,-0.021361337858607065,8.66419506072998
17.566080567,41.17302322387695,-0.047471072524785995,-0.0026203917805105448,-0.02090110201034934,8.807101249694824
17.516080566,40.73714828491211,-0.038259148597717285,-0.002626876812428236,-0.02038476084806421,8.975027084350586
